Distance_m;Rayleigh_Peak_Amplitude;Brillouin_Peak_Amplitude;Rayleigh_Peak_Bin;Brillouin_Peak_Bin
1521.80;0.162126;0.202811;104.0;245.859968
1521.90;0.160603;0.203467;104.0;245.859968
1522.00;0.159444;0.203947;105.0;245.859968
1522.10;0.158933;0.204056;105.0;245.859968
1522.20;0.158960;0.203944;105.0;245.859968
1522.30;0.159114;0.203807;105.0;245.859968
1522.40;0.159271;0.203561;105.0;245.859968
1522.50;0.159369;0.203359;105.0;245.859968
1522.60;0.159130;0.203171;105.0;245.859968
1522.70;0.158301;0.203059;105.0;245.859968
1522.80;0.156792;0.203010;105.0;244.859968
1522.90;0.154766;0.202894;105.0;244.859968
1523.00;0.152192;0.202815;105.0;244.859968
1523.10;0.149513;0.202935;105.0;244.859968
1523.20;0.147162;0.203228;105.0;244.859968
1523.30;0.145300;0.203765;105.0;244.859968
1523.40;0.144189;0.204317;105.0;245.859968
1523.50;0.143633;0.204853;105.0;245.859968
1523.60;0.144094;0.205191;105.0;245.859968
1523.70;0.145063;0.205194;105.0;245.859968
1523.80;0.146355;0.204978;104.0;245.859968
1523.90;0.147783;0.204766;104.0;246.859968
1524.00;0.149480;0.204454;104.0;246.859968
1524.10;0.151311;0.204348;104.0;246.859968
1524.20;0.153315;0.204261;104.0;246.859968
1524.30;0.155055;0.204248;104.0;245.859968
1524.40;0.156279;0.204541;104.0;245.859968
1524.50;0.157097;0.204875;104.0;244.859968
1524.60;0.157504;0.205043;104.0;244.859968
1524.70;0.157873;0.205029;104.0;244.859968
1524.80;0.158301;0.205215;105.0;243.859968
1524.90;0.158567;0.205483;104.0;243.859968
1525.00;0.158474;0.205210;104.0;243.859968
1525.10;0.158420;0.204523;104.0;244.859968
1525.20;0.158767;0.203772;104.0;243.859968
1525.30;0.159422;0.202919;104.0;243.859968
1525.40;0.160154;0.202444;104.0;244.859968
1525.50;0.160614;0.202206;104.0;244.859968
1525.60;0.160756;0.202050;104.0;244.859968
1525.70;0.160962;0.201756;105.0;244.859968
1525.80;0.161376;0.201349;105.0;245.859968
1525.90;0.161713;0.201164;104.0;245.859968
1526.00;0.162039;0.201218;104.0;245.859968
1526.10;0.162393;0.201219;104.0;245.859968
1526.20;0.162603;0.201305;104.0;245.859968
1526.30;0.162466;0.201386;104.0;245.859968
1526.40;0.161736;0.201628;104.0;245.859968
1526.50;0.160726;0.202092;104.0;245.859968
1526.60;0.159834;0.202260;104.0;245.859968
1526.70;0.158982;0.201875;104.0;245.859968
1526.80;0.158259;0.201219;104.0;244.859968
1526.90;0.157696;0.200712;104.0;244.859968
1527.00;0.157304;0.200788;105.0;244.859968
1527.10;0.157120;0.201278;105.0;244.859968
1527.20;0.157259;0.201794;105.0;244.859968
1527.30;0.157697;0.202112;105.0;244.859968
1527.40;0.158694;0.202329;105.0;244.859968
1527.50;0.159846;0.202335;105.0;244.859968
1527.60;0.160918;0.201881;105.0;244.859968
1527.70;0.161529;0.201010;105.0;244.859968
1527.80;0.161835;0.200134;105.0;243.859968
1527.90;0.161646;0.199680;104.0;243.859968
1528.00;0.160832;0.199494;104.0;243.859968
1528.10;0.159652;0.199634;104.0;243.859968
1528.20;0.158084;0.200353;104.0;244.859968
1528.30;0.156626;0.201526;104.0;244.859968
1528.40;0.155522;0.202683;104.0;245.859968
1528.50;0.154588;0.204092;104.0;246.859968
1528.60;0.153720;0.205528;104.0;246.859968
1528.70;0.152987;0.206534;104.0;246.859968
1528.80;0.152441;0.207079;104.0;246.859968
1528.90;0.152161;0.206710;104.0;246.859968
1529.00;0.152349;0.205703;104.0;246.859968
1529.10;0.152878;0.204796;104.0;246.859968
1529.20;0.153527;0.204500;104.0;245.859968
1529.30;0.154263;0.204494;104.0;245.859968
1529.40;0.155234;0.204461;104.0;245.859968
1529.50;0.156526;0.203981;104.0;245.859968
1529.60;0.157862;0.203207;104.0;244.859968
1529.70;0.158727;0.202322;104.0;244.859968
1529.80;0.159275;0.201694;104.0;244.859968
1529.90;0.159190;0.201260;104.0;243.859968
1530.00;0.158438;0.201028;104.0;243.859968
1530.10;0.157349;0.200996;104.0;244.859968
1530.20;0.156057;0.201248;104.0;244.859968
1530.30;0.154923;0.201868;104.0;244.859968
1530.40;0.153715;0.202768;104.0;244.859968
1530.50;0.152270;0.203308;104.0;244.859968
1530.60;0.150982;0.203597;104.0;245.859968
1530.70;0.149932;0.203748;104.0;245.859968
1530.80;0.148910;0.203110;104.0;245.859968
1530.90;0.147864;0.202299;104.0;245.859968
1531.00;0.146517;0.201793;104.0;245.859968
1531.10;0.144941;0.201741;104.0;246.859968
1531.20;0.143052;0.201943;104.0;246.859968
1531.30;0.141218;0.202319;104.0;246.859968
1531.40;0.139704;0.202904;104.0;246.859968
1531.50;0.138963;0.203848;104.0;246.859968
1531.60;0.139103;0.204717;104.0;246.859968
1531.70;0.139797;0.205021;104.0;246.859968
1531.80;0.140865;0.204924;104.0;246.859968
1531.90;0.142042;0.204580;104.0;246.859968
1532.00;0.143054;0.204005;104.0;246.859968
1532.10;0.143787;0.203266;104.0;246.859968
1532.20;0.144249;0.202258;104.0;246.859968
1532.30;0.144519;0.201099;104.0;246.859968
1532.40;0.144696;0.200098;104.0;246.859968
1532.50;0.144932;0.199555;104.0;246.859968
1532.60;0.145098;0.199055;104.0;246.859968
1532.70;0.145394;0.198735;104.0;246.859968
1532.80;0.145579;0.198425;104.0;246.859968
1532.90;0.145705;0.198443;104.0;246.859968
1533.00;0.145673;0.198790;104.0;245.859968
1533.10;0.145666;0.199288;104.0;245.859968
1533.20;0.145417;0.199998;104.0;245.859968
1533.30;0.144827;0.200989;104.0;244.859968
1533.40;0.144010;0.202132;104.0;245.859968
1533.50;0.143445;0.202911;104.0;245.859968
1533.60;0.143549;0.203122;104.0;245.859968
1533.70;0.144198;0.202813;104.0;245.859968
1533.80;0.145343;0.202127;104.0;245.859968
1533.90;0.146904;0.201226;104.0;245.859968
1534.00;0.148516;0.200404;104.0;246.859968
1534.10;0.150131;0.200021;104.0;246.859968
1534.20;0.151817;0.200004;104.0;247.859968
1534.30;0.153805;0.200235;104.0;247.859968
1534.40;0.155520;0.200549;104.0;247.859968
1534.50;0.156606;0.200708;104.0;247.859968
1534.60;0.157058;0.200995;104.0;247.859968
1534.70;0.156918;0.201528;104.0;247.859968
1534.80;0.156090;0.202100;104.0;247.859968
1534.90;0.154770;0.202697;104.0;247.859968
1535.00;0.153323;0.203099;104.0;247.859968
1535.10;0.152031;0.203072;104.0;247.859968
1535.20;0.151194;0.203022;104.0;246.859968
1535.30;0.151142;0.203073;104.0;246.859968
1535.40;0.151732;0.203417;104.0;245.859968
1535.50;0.152801;0.203794;104.0;245.859968
1535.60;0.154125;0.203813;104.0;244.859968
1535.70;0.155643;0.203442;104.0;243.859968
1535.80;0.157040;0.203227;104.0;243.859968
1535.90;0.158161;0.202973;104.0;243.859968
1536.00;0.158521;0.202624;104.0;243.859968
1536.10;0.158353;0.202608;104.0;243.859968
1536.20;0.158137;0.203198;104.0;244.859968
1536.30;0.158247;0.204060;104.0;244.859968
1536.40;0.158626;0.204856;104.0;244.859968
1536.50;0.159051;0.205439;104.0;244.859968
1536.60;0.159180;0.205651;104.0;244.859968
1536.70;0.158993;0.205305;104.0;244.859968
1536.80;0.158354;0.204562;104.0;244.859968
1536.90;0.157171;0.203824;104.0;244.859968
1537.00;0.155645;0.203031;104.0;245.859968
1537.10;0.153867;0.202173;105.0;245.859968
1537.20;0.152125;0.201841;105.0;245.859968
1537.30;0.150584;0.202062;105.0;246.859968
1537.40;0.149157;0.202300;105.0;246.859968
1537.50;0.147955;0.202483;105.0;246.859968
1537.60;0.147258;0.202625;105.0;246.859968
1537.70;0.146954;0.202748;105.0;246.859968
1537.80;0.146665;0.202606;105.0;246.859968
1537.90;0.146287;0.202049;105.0;245.859968
1538.00;0.146080;0.201709;105.0;245.859968
1538.10;0.146002;0.201551;105.0;245.859968
1538.20;0.145854;0.201603;104.0;244.859968
1538.30;0.145869;0.201627;104.0;244.859968
1538.40;0.146316;0.201777;104.0;244.859968
1538.50;0.147065;0.202348;104.0;244.859968
1538.60;0.148009;0.203322;105.0;244.859968
1538.70;0.148871;0.204230;105.0;244.859968
1538.80;0.149538;0.204930;105.0;244.859968
1538.90;0.150149;0.205624;105.0;243.859968
1539.00;0.150521;0.205825;105.0;243.859968
1539.10;0.150495;0.205634;105.0;242.859968
1539.20;0.149850;0.205237;105.0;242.859968
1539.30;0.148523;0.204483;105.0;242.859968
1539.40;0.147094;0.203452;105.0;242.859968
1539.50;0.145819;0.202585;105.0;242.859968
1539.60;0.144770;0.201917;104.0;243.859968
1539.70;0.143922;0.201379;104.0;243.859968
1539.80;0.143626;0.200968;104.0;244.859968
1539.90;0.143766;0.200668;104.0;243.859968
1540.00;0.144625;0.200980;104.0;243.859968
1540.10;0.146250;0.201397;104.0;243.859968
1540.20;0.148328;0.201255;104.0;243.859968
1540.30;0.150391;0.200911;104.0;243.859968
1540.40;0.152503;0.200434;104.0;243.859968
1540.50;0.154552;0.200008;104.0;243.859968
1540.60;0.156194;0.199954;104.0;243.859968
1540.70;0.157626;0.200214;104.0;244.859968
1540.80;0.159025;0.200436;104.0;244.859968
1540.90;0.160020;0.200343;105.0;244.859968
1541.00;0.160671;0.199894;105.0;244.859968
1541.10;0.160879;0.199335;105.0;244.859968
1541.20;0.160827;0.199181;105.0;244.859968
1541.30;0.160800;0.199462;104.0;245.859968
1541.40;0.160720;0.199796;104.0;245.859968
1541.50;0.160972;0.200194;104.0;245.859968
1541.60;0.161601;0.200639;104.0;244.859968
1541.70;0.162605;0.201114;104.0;244.859968
1541.80;0.163424;0.201633;104.0;244.859968
1541.90;0.163932;0.201973;104.0;244.859968
1542.00;0.164543;0.202098;104.0;244.859968
1542.10;0.165314;0.202113;104.0;244.859968
1542.20;0.165880;0.202438;104.0;244.859968
1542.30;0.165970;0.202925;104.0;244.859968
1542.40;0.165603;0.203214;104.0;243.859968
1542.50;0.164810;0.203256;104.0;244.859968
1542.60;0.163606;0.203203;104.0;244.859968
1542.70;0.162000;0.203011;104.0;244.859968
1542.80;0.159989;0.202763;104.0;244.859968
1542.90;0.157849;0.202236;104.0;244.859968
1543.00;0.155806;0.201634;105.0;243.859968
1543.10;0.154191;0.201219;105.0;243.859968
1543.20;0.153201;0.201099;104.0;244.859968
1543.30;0.152744;0.201410;104.0;243.859968
1543.40;0.152880;0.202134;104.0;243.859968
1543.50;0.153453;0.202564;104.0;243.859968
1543.60;0.154105;0.202701;104.0;243.859968
1543.70;0.154619;0.202529;104.0;243.859968
1543.80;0.155156;0.202466;104.0;243.859968
1543.90;0.155567;0.202302;104.0;243.859968
1544.00;0.155563;0.202068;104.0;243.859968
1544.10;0.155014;0.201784;104.0;243.859968
1544.20;0.153963;0.201070;104.0;243.859968
1544.30;0.152376;0.200125;104.0;244.859968
1544.40;0.150570;0.199020;104.0;244.859968
1544.50;0.148638;0.198164;104.0;244.859968
1544.60;0.146765;0.197419;104.0;244.859968
1544.70;0.145546;0.196858;104.0;244.859968
1544.80;0.144973;0.196642;104.0;244.859968
1544.90;0.144758;0.196853;104.0;244.859968
1545.00;0.144321;0.197567;104.0;244.859968
1545.10;0.143749;0.198509;104.0;244.859968
1545.20;0.143391;0.199539;104.0;245.859968
1545.30;0.143091;0.200527;104.0;245.859968
1545.40;0.143019;0.201098;104.0;245.859968
1545.50;0.143187;0.201484;104.0;244.859968
1545.60;0.143610;0.201667;104.0;244.859968
1545.70;0.144031;0.201566;104.0;244.859968
1545.80;0.144658;0.201488;103.0;244.859968
1545.90;0.145624;0.201673;103.0;244.859968
1546.00;0.146664;0.202295;103.0;244.859968
1546.10;0.147737;0.202972;104.0;244.859968
1546.20;0.148508;0.203447;104.0;244.859968
1546.30;0.148785;0.203623;104.0;244.859968
1546.40;0.148631;0.203386;104.0;244.859968
1546.50;0.148057;0.202544;104.0;244.859968
1546.60;0.147055;0.201606;104.0;245.859968
1546.70;0.145888;0.200944;104.0;245.859968
1546.80;0.144839;0.200428;104.0;246.859968
1546.90;0.143882;0.200341;104.0;245.859968
1547.00;0.143028;0.200579;104.0;245.859968
1547.10;0.142104;0.200929;104.0;245.859968
1547.20;0.141359;0.201128;104.0;245.859968
1547.30;0.140944;0.201270;104.0;244.859968
1547.40;0.141078;0.200692;104.0;244.859968
1547.50;0.141876;0.199883;104.0;243.859968
1547.60;0.143181;0.199109;104.0;243.859968
1547.70;0.144611;0.198741;104.0;243.859968
1547.80;0.146082;0.198619;104.0;243.859968
1547.90;0.147410;0.198226;104.0;242.859968
1548.00;0.148906;0.198040;104.0;243.859968
1548.10;0.150434;0.198325;104.0;243.859968
1548.20;0.152291;0.198909;104.0;243.859968
1548.30;0.154202;0.199458;104.0;243.859968
1548.40;0.155830;0.199692;104.0;243.859968
1548.50;0.157145;0.199617;104.0;243.859968
1548.60;0.157950;0.199362;104.0;243.859968
1548.70;0.158399;0.199212;104.0;243.859968
1548.80;0.158426;0.198950;104.0;243.859968
1548.90;0.157792;0.198718;104.0;243.859968
1549.00;0.156669;0.198772;104.0;243.859968
1549.10;0.155760;0.199183;104.0;243.859968
1549.20;0.155198;0.199598;104.0;243.859968
1549.30;0.154950;0.199919;104.0;243.859968
1549.40;0.154895;0.200344;104.0;242.859968
1549.50;0.154856;0.200716;104.0;242.859968
1549.60;0.154835;0.200890;104.0;242.859968
1549.70;0.154617;0.200982;104.0;242.859968
1549.80;0.154429;0.200547;104.0;242.859968
1549.90;0.154560;0.200019;104.0;243.859968
1550.00;0.154965;0.199659;104.0;243.859968
1550.10;0.155402;0.199588;104.0;243.859968
1550.20;0.155746;0.199807;105.0;243.859968
1550.30;0.155929;0.200453;105.0;243.859968
1550.40;0.156378;0.201378;105.0;243.859968
1550.50;0.156947;0.202074;105.0;243.859968
1550.60;0.157545;0.202655;104.0;243.859968
1550.70;0.157956;0.203145;104.0;242.859968
1550.80;0.158487;0.203121;104.0;242.859968
1550.90;0.159246;0.202854;104.0;242.859968
1551.00;0.159748;0.202297;104.0;242.859968
1551.10;0.159980;0.201588;104.0;243.859968
1551.20;0.160197;0.201227;104.0;243.859968
1551.30;0.160330;0.201055;104.0;242.859968
1551.40;0.160283;0.200988;104.0;242.859968
1551.50;0.160018;0.201170;104.0;242.859968
1551.60;0.159523;0.201208;104.0;241.859968
1551.70;0.158693;0.200922;104.0;241.859968
1551.80;0.157738;0.200468;104.0;241.859968
1551.90;0.156922;0.200021;104.0;241.859968
1552.00;0.156859;0.199989;104.0;242.859968
1552.10;0.157003;0.200355;105.0;243.859968
1552.20;0.157189;0.200979;105.0;243.859968
1552.30;0.157433;0.201657;105.0;243.859968
1552.40;0.157637;0.202029;104.0;244.859968
1552.50;0.157786;0.202088;104.0;244.859968
1552.60;0.157764;0.201901;104.0;244.859968
1552.70;0.157396;0.201449;104.0;244.859968
1552.80;0.156556;0.200490;104.0;244.859968
1552.90;0.155037;0.199340;104.0;244.859968
1553.00;0.153214;0.198544;104.0;244.859968
1553.10;0.151095;0.198180;104.0;244.859968
1553.20;0.149255;0.198004;104.0;244.859968
1553.30;0.148079;0.197786;104.0;245.859968
1553.40;0.147340;0.197482;104.0;245.859968
1553.50;0.147364;0.197546;104.0;246.859968
1553.60;0.148411;0.198301;104.0;246.859968
1553.70;0.150138;0.199677;104.0;247.859968
1553.80;0.152404;0.201117;104.0;247.859968
1553.90;0.154975;0.202066;104.0;247.859968
1554.00;0.157400;0.202547;104.0;247.859968
1554.10;0.160032;0.202821;104.0;247.859968
1554.20;0.162896;0.202802;104.0;247.859968
1554.30;0.165377;0.202494;104.0;247.859968
1554.40;0.167187;0.201875;104.0;247.859968
1554.50;0.168437;0.201104;104.0;247.859968
1554.60;0.169041;0.200246;104.0;247.859968
1554.70;0.168947;0.199506;104.0;246.859968
1554.80;0.168366;0.199307;104.0;246.859968
1554.90;0.167681;0.199474;104.0;245.859968
1555.00;0.166985;0.199967;104.0;245.859968
1555.10;0.166237;0.200625;104.0;245.859968
1555.20;0.165367;0.201100;104.0;245.859968
1555.30;0.164508;0.201418;104.0;245.859968
1555.40;0.163899;0.201320;104.0;245.859968
1555.50;0.163422;0.201399;104.0;244.859968
1555.60;0.163100;0.201790;104.0;244.859968
1555.70;0.162928;0.201985;104.0;244.859968
1555.80;0.162858;0.202280;104.0;243.859968
1555.90;0.163023;0.202306;104.0;243.859968
1556.00;0.163227;0.201796;104.0;242.859968
1556.10;0.163257;0.201243;104.0;242.859968
1556.20;0.163152;0.200670;104.0;242.859968
1556.30;0.162848;0.200200;104.0;242.859968
1556.40;0.162179;0.199955;104.0;242.859968
1556.50;0.161164;0.200536;104.0;242.859968
1556.60;0.160085;0.201696;104.0;242.859968
1556.70;0.159169;0.202672;104.0;243.859968
1556.80;0.158333;0.203383;104.0;243.859968
1556.90;0.157492;0.203401;104.0;243.859968
1557.00;0.156310;0.202963;104.0;244.859968
1557.10;0.155283;0.202252;104.0;244.859968
1557.20;0.154288;0.201497;104.0;244.859968
1557.30;0.153165;0.200636;104.0;244.859968
1557.40;0.151940;0.199781;104.0;245.859968
1557.50;0.150833;0.198958;105.0;245.859968
1557.60;0.149855;0.197836;104.0;246.859968
1557.70;0.148981;0.196348;105.0;246.859968
1557.80;0.148332;0.195216;105.0;246.859968
1557.90;0.147995;0.194842;104.0;246.859968
1558.00;0.148056;0.195597;104.0;246.859968
1558.10;0.148236;0.196937;104.0;246.859968
1558.20;0.148557;0.198133;104.0;246.859968
1558.30;0.148648;0.199108;105.0;246.859968
1558.40;0.148440;0.199848;105.0;245.859968
1558.50;0.148291;0.200772;105.0;246.859968
1558.60;0.148323;0.201614;105.0;246.859968
1558.70;0.148596;0.202179;105.0;245.859968
1558.80;0.148849;0.202470;104.0;245.859968
1558.90;0.148749;0.202681;104.0;245.859968
1559.00;0.148352;0.202810;104.0;244.859968
1559.10;0.147825;0.202743;104.0;244.859968
1559.20;0.147340;0.202683;104.0;243.859968
1559.30;0.147030;0.202623;104.0;243.859968
1559.40;0.146969;0.202416;105.0;242.859968
1559.50;0.147260;0.202241;105.0;243.859968
1559.60;0.147427;0.202089;105.0;243.859968
1559.70;0.147240;0.201788;105.0;243.859968
1559.80;0.146993;0.201441;105.0;243.859968
1559.90;0.147037;0.200743;105.0;243.859968
1560.00;0.147355;0.200144;105.0;243.859968
1560.10;0.147718;0.199879;105.0;243.859968
1560.20;0.148437;0.199629;105.0;243.859968
1560.30;0.149612;0.199593;105.0;244.859968
1560.40;0.150846;0.199171;104.0;244.859968
1560.50;0.151607;0.198688;104.0;244.859968
1560.60;0.152116;0.198451;104.0;244.859968
1560.70;0.152281;0.198499;104.0;244.859968
1560.80;0.151702;0.198699;104.0;244.859968
1560.90;0.150848;0.199243;104.0;245.859968
1561.00;0.149825;0.200355;104.0;245.859968
1561.10;0.148726;0.201482;104.0;244.859968
1561.20;0.147653;0.202225;104.0;245.859968
1561.30;0.146870;0.202662;104.0;245.859968
1561.40;0.146446;0.203081;104.0;245.859968
1561.50;0.146333;0.203359;104.0;245.859968
1561.60;0.146419;0.203227;104.0;245.859968
1561.70;0.146756;0.202993;104.0;246.859968
1561.80;0.147536;0.202917;104.0;246.859968
1561.90;0.148862;0.202463;104.0;246.859968
1562.00;0.151000;0.201683;104.0;246.859968
1562.10;0.153764;0.201062;104.0;245.859968
1562.20;0.156863;0.200663;104.0;245.859968
1562.30;0.160044;0.200460;104.0;244.859968
1562.40;0.163231;0.200363;103.0;244.859968
1562.50;0.165886;0.200269;103.0;244.859968
1562.60;0.167768;0.199878;103.0;243.859968
1562.70;0.168888;0.199769;103.0;242.859968
1562.80;0.169450;0.199610;103.0;242.859968
1562.90;0.169821;0.199504;104.0;242.859968
1563.00;0.170010;0.199436;104.0;242.859968
1563.10;0.169990;0.199007;103.0;242.859968
1563.20;0.169812;0.198645;103.0;242.859968
1563.30;0.169368;0.198977;103.0;243.859968
1563.40;0.168730;0.199653;103.0;244.859968
1563.50;0.167829;0.200391;104.0;244.859968
1563.60;0.166635;0.201066;104.0;244.859968
1563.70;0.165341;0.201676;104.0;244.859968
1563.80;0.164547;0.201979;104.0;244.859968
1563.90;0.164242;0.202057;104.0;244.859968
1564.00;0.164495;0.201987;104.0;244.859968
1564.10;0.165119;0.201835;104.0;245.859968
1564.20;0.165892;0.202000;104.0;244.859968
1564.30;0.166776;0.202396;104.0;244.859968
1564.40;0.167598;0.202909;104.0;244.859968
1564.50;0.168155;0.203331;104.0;245.859968
1564.60;0.168498;0.203912;104.0;244.859968
1564.70;0.168553;0.204684;104.0;244.859968
1564.80;0.168170;0.205888;104.0;243.859968
1564.90;0.167426;0.207160;104.0;243.859968
1565.00;0.166485;0.208265;104.0;243.859968
1565.10;0.165448;0.209128;104.0;243.859968
1565.20;0.164271;0.209312;104.0;243.859968
1565.30;0.163073;0.209214;104.0;244.859968
1565.40;0.161813;0.208870;104.0;244.859968
1565.50;0.160761;0.208351;104.0;244.859968
1565.60;0.159823;0.208066;104.0;245.859968
1565.70;0.159185;0.207848;104.0;245.859968
1565.80;0.158927;0.207617;104.0;244.859968
1565.90;0.158950;0.207670;104.0;244.859968
1566.00;0.158865;0.207974;105.0;244.859968
1566.10;0.158605;0.207687;105.0;244.859968
1566.20;0.158075;0.206939;105.0;244.859968
1566.30;0.157359;0.206211;104.0;244.859968
1566.40;0.156382;0.205985;104.0;244.859968
1566.50;0.155236;0.205791;104.0;244.859968
1566.60;0.153848;0.205626;104.0;244.859968
1566.70;0.152211;0.205840;104.0;244.859968
1566.80;0.150378;0.206096;104.0;244.859968
1566.90;0.148694;0.206412;104.0;244.859968
1567.00;0.147062;0.206673;104.0;244.859968
1567.10;0.145561;0.206783;104.0;244.859968
1567.20;0.144571;0.206678;104.0;244.859968
1567.30;0.144169;0.206332;104.0;244.859968
1567.40;0.144374;0.205841;104.0;244.859968
1567.50;0.145006;0.205081;104.0;244.859968
1567.60;0.145965;0.204349;104.0;244.859968
1567.70;0.146916;0.204277;104.0;244.859968
1567.80;0.147766;0.204426;104.0;244.859968
1567.90;0.148602;0.204239;104.0;244.859968
1568.00;0.149632;0.203911;104.0;244.859968
1568.10;0.150929;0.203194;104.0;244.859968
1568.20;0.152510;0.202094;104.0;244.859968
1568.30;0.154330;0.201239;104.0;244.859968
1568.40;0.156307;0.200887;104.0;244.859968
